index,start_time,end_time,transcript,joy,sadness,anger,calm,fear,source_dominant_emotion,raw_track_id,raw_filename,raw_similarity,dominant_emotion,selected_track_id,selected_filename,selected_similarity
90,971.1,1010.92,"Therefore, confiding in the mercy of Almighty God, and in the authority of his blessed Apostles Peter and Paul, we grant, in the accustomed manner of the church, to all and every one of the faithful of both sexes, every time that, at least, contrite in heart, and adding the invocation of the blessed Trinity, they make the sign of the cross, fifty days indulgence for the penances which would have been imposed, or that should do for any reason whatever, we moreovergrant mercifully in the Lord, that these indulances may be applied in the way of suffrage, to the souls who have departed the life in the grace of God.",0.21524670731831907,0.05157137208907699,0.05357332586959548,0.5241955529415676,0.15541304178144072,calm,calm3,calm3.mp3,0.9567625202226813,calm,calm2,calm2.mp3,0.9734432698114283
91,1011.88,1017.12,"Notwithstanding all things to the contrary, these presents shall be given imperpetuity.",0.21882121168754548,0.04830245545529295,0.056111818586095374,0.5293147161359355,0.14744979813513065,calm,calm3,calm3.mp3,0.9599707016424672,calm,calm2,calm2.mp3,0.9734432698114283
92,1017.78,1033.64,"It is also our will that the same credit be given to any written or printed copy of these presents, signed by a public notary, having the seal of an ecclesiastical dignitary, as would be given to these presents themselves, if they were shown or exhibited.",0.18060437337933327,0.05243373755455938,0.05414595824089245,0.5551361047980533,0.15767982602716155,calm,calm2,calm2.mp3,0.9665621609612601,calm,calm2,calm2.mp3,0.9734432698114283
93,1034.38,1070.5,"Also that a copy of these letters be taken to the office of the secretary of the sacred congregation of indulgences and holy relics, under pain and nullity, conformable to the decree of the said congregation, dated January 19th, 1756, approved by our predecessor of Holy Memory, Pope Benedict XIV, 28th of the same month and the same year, given at Rome at Saint Peter's under the ring of the fishermen, 28th of July 1863, 18th of our pontificate.",0.17405385981179453,0.05242033633577129,0.05227050813815041,0.5650868383921577,0.15616845732212606,calm,calm2,calm2.mp3,0.9704453272891237,calm,calm2,calm2.mp3,0.9734432698114283
94,1072.8999999999999,1075.5,Cardinal Parachini Calaléati.,0.17543552623494088,0.05488927120189111,0.05199625117612912,0.5544354642271819,0.16324348715985698,neutral,calm2,calm2.mp3,0.9670128743766364,calm,calm2,calm2.mp3,0.9734432698114283
95,1077.48,1108.22,"These present apostolic letters in the form of a brief dated July 28th, 1863 were presented at the office of the secretary of the sacred congregation of indulgences on the 4th of August of the same year, conformably to the decree of the same sacred congregation, under date of the 14th of April, 1856, in testimony of which given in Rome at the same office the day and year, as mentioned above, Archbishop Prince of Alley.",0.1708778933431703,0.057157732013332394,0.04994005871683653,0.5525205625117551,0.16950375341490573,calm,calm2,calm2.mp3,0.9667332471873695,calm,calm2,calm2.mp3,0.9734432698114283
96,1110.44,1114.5,"End of the brief of his holiness, Pope Pius IX.",0.168680434700277,0.06038090539016618,0.04833705917224847,0.5491515228920544,0.173450077845254,neutral,calm2,calm2.mp3,0.9660236482144744,calm,calm2,calm2.mp3,0.9734432698114283
97,1115.6200000000001,1116.22,8.,0.17590745209188255,0.05814252438762298,0.051195498268455,0.5459193082680406,0.16883521698399892,neutral,calm2,calm2.mp3,0.9643034144796033,calm,calm2,calm2.mp3,0.9734432698114283
98,1116.32,1118.2,Preface to the First Edition.,0.193813053161934,0.06338855912570827,0.054757010964052735,0.4791395671406457,0.2089018096076593,calm,calm2,calm2.mp3,0.9281400972053218,calm,calm2,calm2.mp3,0.9734432698114283
99,1118.88,1141.12,"In the month of November of the great year 1862, a young German Catholic of great distinction arrived in Paris to pursue his course in the College of France, faithful, according to the traditional usage of his country, to make the sign of the cross before and after meals, he, on the first day, became the wonder of his school companions.",0.2018601439488584,0.06292650752001408,0.05676792837593788,0.4642186765033517,0.21422674365183786,calm,calm2,calm2.mp3,0.9171536801637324,calm,calm2,calm2.mp3,0.9734432698114283
100,1141.84,1146.96,"The next day, in virtue of the freedom of worship, he was the object of their mockeries.",0.2047671082611076,0.062390356213091094,0.058635999820131436,0.46259951409247047,0.2116070216131994,disgust,calm2,calm2.mp3,0.9161555455186493,calm,calm2,calm2.mp3,0.9734432698114283
101,1147.66,1161.48,"In one of his visits, he begged us to tell him what we thought of the practice of which his companions were trying to make him ashamed, and of the sign of the cross in general, the following letters are intended as an answer to those two questions.",0.21710945242302096,0.0616895792308035,0.061523316716360466,0.43881255449931345,0.2208650971305015,calm,calm2,calm2.mp3,0.896085507514257,calm,calm2,calm2.mp3,0.9734432698114283
102,1162.28,1164.74,End of Preface to the First Edition.,0.2452160670656663,0.0665359840820268,0.06740047375070232,0.3802330327518824,0.24061444234972224,neutral,calm3,calm3.mp3,0.8460093069596283,calm,calm2,calm2.mp3,0.9734432698114283
103,1166.42,1179.28,"The sign of the cross in the 19th century, first letter, state of the question, the present world does not make the sign of the cross, or makes it seldom, or makes it badly.",0.257162110083519,0.061089079046088866,0.06447931978320359,0.365071768431106,0.2521977226560825,calm,calm3,calm3.mp3,0.825005898040705,calm,calm2,calm2.mp3,0.9734432698114283
104,1179.92,1197.22,"The primitive Christians made it, they made it frequently, they made it well, we are right, and they were wrong, or we are wrong, and they were right, which is true, Paris, November 25th, 1862.",0.26670312320196554,0.09691007304454582,0.06713478119601408,0.314040648328523,0.25521137422895146,disgust,calm3,calm3.mp3,0.7781076600964087,calm,calm2,calm2.mp3,0.9734432698114283
105,1198.82,1206.52,"My dear Frederick, scarcely fifteen days heavy laps since the newspapers announced the shipwreck of Captain Walker.",0.2750176435506072,0.09539860505803634,0.06847864910508043,0.24383708819921215,0.3172680140870639,surprised,happy3,happy3.mp3,0.7080051441294227,fear,calm2,calm2.mp3,0.9734432698114283
106,1207.16,1216.86,"This account, which we read together, was so much more sorrowful as by it we learned the death of many of the passengers with whom we were acquainted.",0.29555414024279925,0.10124941065173076,0.07073546641168436,0.19920531086742846,0.3332556718263572,sad,fearful2,fearful2.mp3,0.727874097024836,fear,calm2,calm2.mp3,0.9734432698114283
107,1217.68,1229.5,"The vessel had struck upon a rock, the waves rushed in through the breech, notwithstanding the efforts of the sailors, it was impossible to close it, and less than an hour at the hold was flooded.",0.29440136674240747,0.10043992576628494,0.07203302466886272,0.19904207500663262,0.3340836078158122,fearful,fearful2,fearful2.mp3,0.7296255543540029,fear,calm2,calm2.mp3,0.9734432698114283
108,1230.44,1237.64,"The ship visibly sank below the waterline, in the hope of saving it, they began to throw all the merchandise into the sea.",0.2804220763447054,0.13243800296038075,0.07300480550612501,0.21485616370833358,0.29927895148045514,disgust,happy3,happy3.mp3,0.7240501019287957,fear,calm2,calm2.mp3,0.9734432698114283
109,1238.52,1251.52,"After the merchandise, the munitions of war, the fernature, and part of the rigging, then followed the provisions, accepting two or three casks of water and a few bags of biscuits.",0.2633957598374227,0.09581611326596137,0.0682185419901745,0.21344419414109567,0.35912539076534566,angry,fearful2,fearful2.mp3,0.7670752274806873,fear,calm2,calm2.mp3,0.9734432698114283
110,1252.36,1253.38,All was useless.,0.25925272707130276,0.09691055682829969,0.06717342670645973,0.21398396837375025,0.3626793210201874,sad,fearful2,fearful2.mp3,0.7729242928124102,fear,calm2,calm2.mp3,0.9734432698114283
111,1254.3,1258.28,"The vessels continued to sink, and its total wreck became imminent.",0.22633737269025117,0.1108312378901151,0.06280724892750426,0.20231106049275546,0.39771307999937394,fearful,fearful2,fearful2.mp3,0.8297940979437406,fear,calm2,calm2.mp3,0.9734432698114283
112,1259.02,1265.3,"As the last resource, Walker ordered the lifeboats to be lowered, everyone rushed into them.",0.1993216301788288,0.10829200267989221,0.05473033644796692,0.2579972120492747,0.3796588186440372,fearful,fearful2,fearful2.mp3,0.8012434486800609,fear,calm2,calm2.mp3,0.9734432698114283
113,1265.98,1271.6,"Unfortunately, the greater number, instead of safety, found there a watery grave.",0.18816358487737772,0.07755626079893203,0.05355016524306385,0.3131967818673024,0.36753320721332394,sad,fearful2,fearful2.mp3,0.7503287221432101,fear,calm2,calm2.mp3,0.9734432698114283
114,1272.86,1278.08,"With a few variations, this is, as you know, the history of every great shipwreck.",0.2213934634206729,0.08004645992430526,0.06240894428060774,0.3214392639663565,0.3147118684080574,calm,calm2,calm2.mp3,0.7545595246788944,calm,calm2,calm2.mp3,0.9734432698114283
115,1278.94,1290.72,"The unfortunate men, who, in such an extremity, command the vessel, are perfectly excusable in casting into the sea everything that they can make away with, life before everything.",0.25309461468027816,0.08192500838457253,0.07077996172125789,0.3271195480735352,0.2670808671403561,calm,calm3,calm3.mp3,0.7829701909847503,calm,calm2,calm2.mp3,0.9734432698114283
116,1291.6,1305.12,"The world of our day, the world which still calls itself Christians, and to which no doubt, your young companions belong, presents more than one point of resemblance to a vessel damage and about to perish.",0.2612294649113255,0.07402349858647811,0.0743366348234614,0.3352608911667171,0.25514951051201784,angry,calm3,calm3.mp3,0.7970857221040641,calm,calm2,calm2.mp3,0.9734432698114283
117,1305.98,1320.24,"The furious tempests, which for a long time have incessently beaten upon the vessel of the church, have made large breaches in it, through which have entered many ways of anti -Christian doctrines, morals, customs, and tendencies.",0.2990229235871135,0.07744643384326928,0.07626341612921135,0.27652574990643547,0.2707414765339702,angry,happy2,happy2.mp3,0.7680488000298624,joy,calm2,calm2.mp3,0.9734432698114283
118,1321.08,1328.08,"Whoa, not to the vessel, which is imperishable, but to the passengers, who are not so.",0.31545642715319133,0.10107895340128285,0.08179205880405534,0.2227256808205186,0.2789468798209518,fearful,happy3,happy3.mp3,0.7798273454988796,joy,calm2,calm2.mp3,0.9734432698114283
119,1329.16,1330.06,What has it done?,0.3122233574628066,0.10316542246438669,0.07894845251921156,0.2176794331002701,0.28798333445332497,happy,happy3,happy3.mp3,0.7710223942855253,joy,calm2,calm2.mp3,0.9734432698114283
120,1330.66,1335.34,"I speak not of the world openly pagan, its shipwreck is consummated.",0.317615430009036,0.10610455096623142,0.0731492029159099,0.21513760218648784,0.2879932139223348,sad,happy3,happy3.mp3,0.7773501026015848,joy,calm2,calm2.mp3,0.9734432698114283
121,1335.94,1338.82,I speak of the world which still pretends to be Christian.,0.346629856500134,0.09649428970573051,0.07862869701550902,0.2184554780317967,0.2597916787468296,fearful,happy3,happy3.mp3,0.8234965459508985,joy,calm2,calm2.mp3,0.9734432698114283
122,1339.78,1340.56,What has it done?,0.3435900286734956,0.0946175662913874,0.0801946169432908,0.22309201138043014,0.25850577671139596,happy,happy3,happy3.mp3,0.820981672424845,joy,calm2,calm2.mp3,0.9734432698114283
123,1341.34,1360.4,"What does it continue to do every day with the munitions of war and the provisions of life, with the merchandise, furniture, and rigging, with which the church had supplied the vessel, that, notwithstanding the dangers of rocks and tempests, it might be assured of a successful voyage into the port of eternity.",0.3498267709633878,0.07438649735394659,0.07990265889293731,0.2315587129609093,0.264325359828819,angry,happy3,happy3.mp3,0.8228233275119714,joy,calm2,calm2.mp3,0.9734432698114283
124,1360.94,1364.48,"It has thrown them all, or nearly all, into the sea.",0.3161879869977005,0.06768456365706577,0.07279928109661335,0.31213184460028043,0.23119632364833995,disgust,happy2,happy2.mp3,0.8123172849470387,joy,calm2,calm2.mp3,0.9734432698114283
125,1365.4,1368.76,Where are the prayers that were formally set in common and families?,0.31321423479307703,0.05945672797071172,0.07004189319520343,0.3522275834434909,0.20505956059751687,neutral,calm3,calm3.mp3,0.8304563471879076,calm,calm2,calm2.mp3,0.9734432698114283
126,1369.48,1376.74,"In the sea, pious reading and meditation, in the sea, the blessing at meals, in the sea.",0.3206013837697873,0.052915458391248914,0.05997501139128884,0.3911227020827748,0.17538544436490017,calm,calm3,calm3.mp3,0.8719418775365628,calm,calm2,calm2.mp3,0.9734432698114283
127,1377.4,1384.7,"The habit of assisting daily at the Holy Sacrifice, the use of the scapular and the beads, in the sea.",0.29287754645519504,0.05073788238775255,0.058561464467786185,0.43451772472377526,0.16330538196549088,calm,calm3,calm3.mp3,0.9102757818978531,calm,calm2,calm2.mp3,0.9734432698114283
128,1385.4,1395.76,"The serious sanctification of the Sunday, by assisting it all the offices and instructions, by visiting the poor, the sick and the afflicted, in the sea.",0.30166903327965644,0.050082470505687905,0.06046277786803113,0.4229652694354811,0.1648204489111433,calm,calm3,calm3.mp3,0.9009967192884119,calm,calm2,calm2.mp3,0.9734432698114283
129,1396.48,1403.66,"The regular reception of the Holy Sacraments, the obedience to the laws of fast and abstinence, in the sea.",0.3578043514380353,0.052390880716473666,0.06450988999369592,0.35001451735626765,0.17528036049552737,calm,happy2,happy2.mp3,0.8720004615254845,joy,calm2,calm2.mp3,0.9734432698114283
130,1404.3,1411.34,"The spirit of simplicity, of mortification, of modesty and dress, amusement, furniture, food and lodging.",0.32692880868496527,0.05478868162863586,0.06433920596531639,0.3040922938625476,0.24985100985853476,angry,happy2,happy2.mp3,0.8126173626517795,joy,calm2,calm2.mp3,0.9734432698114283
131,1412.1,1418.48,"Where are the crucifix, holy images, holy water and apartments, in the sea, all in the sea?",0.29215379440492056,0.09735901284554563,0.06885326836885416,0.26843927639117615,0.27319464798950344,surprised,happy2,happy2.mp3,0.7561734863470847,joy,calm2,calm2.mp3,0.9734432698114283
132,1419.08,1420.86,And the vessel still continues to sink.,0.31507113310697393,0.1012510180430447,0.07509891085783826,0.21830581491349546,0.29027312307864755,fearful,happy3,happy3.mp3,0.7731544533260635,joy,calm2,calm2.mp3,0.9734432698114283
133,1421.54,1423.18,The Christian spirit is diminishing.,0.30574804609386314,0.10305165153124682,0.07249582879364164,0.22697796302328532,0.29172651055796306,sad,happy3,happy3.mp3,0.7616956666848458,joy,calm2,calm2.mp3,0.9734432698114283
134,1423.8,1425.74,The contrary spirit is increasing.,0.2631601945834955,0.10049312976460481,0.07274802128238292,0.27659228725806395,0.28700636711145283,angry,calm3,calm3.mp3,0.7132829512200171,fear,calm2,calm2.mp3,0.9734432698114283
135,1426.66,1435.52,"They cast themselves into skiffs, that is to say, into some kind of religion, which they make to suit their age, position, temperament and taste.",0.2891692361470281,0.10427310075501477,0.08224973161691093,0.285235851166774,0.23907208031427207,neutral,happy2,happy2.mp3,0.7745142299322524,joy,calm2,calm2.mp3,0.9734432698114283
136,1436.1,1446.3,"And they live in this way, assisting at a low mass on Sunday and how, at high mass, three or four times a year, at Vespers, never.",0.34309186533380104,0.08316002361655256,0.08070972544263876,0.26613684201844956,0.22690154358855805,calm,happy2,happy2.mp3,0.8362393107269487,joy,calm2,calm2.mp3,0.9734432698114283
137,1447.2,1459.78,"Frequencing theaters and balls, reading everything that falls in their way, refusing themselves nothing, but what they cannot get, behold the frail skiffs, to which they entrust their salvation.",0.3469531677697869,0.08444777184974567,0.07586845884117611,0.26454405963383143,0.22818654190545992,angry,happy2,happy2.mp3,0.8389223496187738,joy,calm2,calm2.mp3,0.9734432698114283
138,1460.34,1466.04,"Can we be amazed at so many shipwrecks, poor passengers, separated from the vessel?",0.3519188485863416,0.0862669627117736,0.07679803490180327,0.24991437406400516,0.23510177973607632,surprised,happy3,happy3.mp3,0.838549996563708,joy,calm2,calm2.mp3,0.9734432698114283
139,1466.8,1468.28,How much you are to be pitted?,0.37163002811225615,0.09015380601995848,0.08419359123562621,0.19955416415398758,0.25446841047817154,sad,happy3,happy3.mp3,0.848524229441495,joy,calm2,calm2.mp3,0.9734432698114283
140,1468.96,1471.92,How much more to be pitted in the rising generation?,0.35505763600553214,0.08887987719757696,0.07865047782649706,0.20539799868597192,0.27201401028442185,sad,happy3,happy3.mp3,0.8246447037670135,joy,calm2,calm2.mp3,0.9734432698114283
141,1472.66,1484.56,"Among the Catholic customs so imprudently abandoned by the present world, is one, precious among all others, which I would wish, at every hazard, to save from shipwreck.",0.3269939169893826,0.07570292473790982,0.08332926589067349,0.221466861452584,0.29250703092944996,angry,happy3,happy3.mp3,0.7836313082386249,joy,calm2,calm2.mp3,0.9734432698114283
142,1484.56,1491.44,"It is that which your companions despise, without being aware of it, I mean the sign of the cross.",0.29875283524088925,0.07160935429583112,0.08009308638397208,0.27238450424819816,0.27716021983110933,disgust,happy2,happy2.mp3,0.7630100781384568,joy,calm2,calm2.mp3,0.9734432698114283
143,1492.32,1506.54,"It is time to provide for its preservation, yet a little while, and it shall have met the fate of so many other traditional practices, which we owe to the maternal solicitude of the church, and to the intelligent piety of Christian ages.",0.2768817944766302,0.06856210762098215,0.07609120043890702,0.3164190953301084,0.26204580213337214,disgust,calm3,calm3.mp3,0.770923587150709,calm,calm2,calm2.mp3,0.9734432698114283
144,1507.32,1513.74,"Would you wish to know, dear Frederick, what is now the sign of the cross, with those who pretended to be Christians?",0.302409014219033,0.06613073228305613,0.06394177795402052,0.3284344211808954,0.23908405436299493,calm,happy2,happy2.mp3,0.7940079288189664,calm,calm2,calm2.mp3,0.9734432698114283
145,1514.68,1517.52,Place yourself on a Sunday at the door of a large church.,0.3010834314970454,0.06603791509492088,0.06485240034341197,0.3269584360723294,0.24106781699229224,calm,happy2,happy2.mp3,0.7915602229068375,calm,calm2,calm2.mp3,0.9734432698114283
146,1518.12,1520.34,Look at the crowd that enters the house of God.,0.2801051291140475,0.06326334556488454,0.09188841056205019,0.31373203569290375,0.2510110790661139,happy,calm3,calm3.mp3,0.7719908555351002,calm,calm2,calm2.mp3,0.9734432698114283
147,1521.2,1532.62,"A great number advance, hotly or foolishly, it is all the same, into the holy place, without even casting a glance at the holy water font, and without making the sign of the cross.",0.27090313050331716,0.060286942748268776,0.09039595092880234,0.33834512286551105,0.24006885295410058,disgust,calm3,calm3.mp3,0.8044243576179172,calm,calm2,calm2.mp3,0.9734432698114283
148,1533.48,1548.5,"As great a number pretend to take or receive holy water, and make the sign of the cross, you will see them dip their gloved hand into the holy water font, a thing as much against the liturgy, as to go to confession or holy communion with gloves on.",0.2821273869342972,0.055643756481399964,0.09166527540255873,0.34007474286450295,0.23048883831724107,angry,calm3,calm3.mp3,0.8091013751199985,calm,calm2,calm2.mp3,0.9734432698114283
149,1549.38,1554.4,"As to their manner of making the sign of the cross, it would be better to say nothing about it.",0.23979211374141002,0.05799330307729037,0.09824630647030744,0.3292090089298898,0.27475926778110227,calm,calm3,calm3.mp3,0.7730492700704718,calm,calm2,calm2.mp3,0.9734432698114283
150,1554.88,1577.78,"It is capable of puzzling the most learned explainer of hieroglyphics, a motion of the hand, careless, hurried, mechanical, and a sign of form, or give it a signification, unless that the actors themselves do not attach the least importance to what they do, behold their sign of the cross every Sunday.",0.2551412086030673,0.05784416444228265,0.10067725950507726,0.33664068744659786,0.2496966800029748,calm,calm3,calm3.mp3,0.7962001888703313,calm,calm2,calm2.mp3,0.9734432698114283
151,1578.6,1587.58,"Among that crowd of Christians, you will scarcely meet any who make this venerable sign of salvation, carefully, correctly, and religiously.",0.2714841107507614,0.058549616155997006,0.07711635512500585,0.3521476388997903,0.24070227906844535,disgust,calm3,calm3.mp3,0.8179676792582935,calm,calm2,calm2.mp3,0.9734432698114283
152,1587.96,1606.8,"If, then, in a public place and under such solemn circumstances, the greater number of persons do not make the sign of the cross or make it badly, I can scarcely persuade myself that they make it and make it well, in other cases, where they are apparently fewer motives to do so.",0.3031552843728385,0.06258038272001665,0.08687665814364051,0.28357176040691984,0.26381591435658447,neutral,happy2,happy2.mp3,0.7775609235011302,joy,calm2,calm2.mp3,0.9734432698114283
153,1607.34,1617.24,It is then an indisputable fact that the Christians of our day do not make the sign of the cross or make it but seldom and very carelessly.,0.32388357989103334,0.059763739869447594,0.0822527159214905,0.2824692681890311,0.25163069612899747,angry,happy2,happy2.mp3,0.806544415942633,joy,calm2,calm2.mp3,0.9734432698114283
154,1617.78,1626.34,"In this point, as in so many others, we are diametrically opposed to our ancestors, the Christians of the primitive church.",0.31005419618021113,0.05681769223043236,0.07857449480805224,0.34819873729162487,0.20635487948967937,angry,calm3,calm3.mp3,0.8257609100573204,calm,calm2,calm2.mp3,0.9734432698114283
155,1626.92,1647.8,"They made the sign of the cross, they made it well, they made it very often, in the east as well as in the west, in Jerusalem, in Athens, and in Rome, the old and the young, the rich and the poor, priests and laymen, all classes of society religiously observe this traditional custom.",0.2835259991516629,0.052258607291543455,0.07183223766366004,0.40678515659313835,0.18559799929999526,calm,calm3,calm3.mp3,0.8861057612763729,calm,calm2,calm2.mp3,0.9734432698114283
156,1648.58,1650.5,History affirms nothing more strongly.,0.29502620575969163,0.047426362182633866,0.059062188934361895,0.4431502848896747,0.15533495823363797,calm,calm3,calm3.mp3,0.9165206014199297,calm,calm2,calm2.mp3,0.9734432698114283
157,1651.34,1656.68,All the fathers of the church who were eyewitnesses asserted all historians prove it.,0.28874301982432854,0.05192348665674094,0.056020313813084234,0.44010371688489247,0.16320946282095383,calm,calm3,calm3.mp3,0.9144841157043652,calm,calm2,calm2.mp3,0.9734432698114283
158,1657.2,1660.36,Nothing would be easier than to cite their words.,0.28786967451650725,0.052297216672648784,0.055728866207599405,0.4410903631432933,0.16301387945995136,calm,calm3,calm3.mp3,0.9153236269293601,calm,calm2,calm2.mp3,0.9734432698114283
159,1660.98,1665.46,"You will find them in the work de crudje by your learned countrymen, Griezzer.",0.2874381714046104,0.05058192725276188,0.05494547736949943,0.44622708685914486,0.16080733711398346,disgust,calm3,calm3.mp3,0.9185493338542293,calm,calm2,calm2.mp3,0.9734432698114283
160,1666.08,1695.38,"In the name of all, hear the words of Tritilian, quote, at every motion and every step, entering in or going out, when dressing, bathing, going to meals, lighting the lamps, sleeping or sitting, whatever we do, or with ever we go, we mark our foreheads with the sign of the cross, in quote, footnote for sleeping with hands crossed on the breast, end of footnote.",0.3128858438657604,0.0557141810433601,0.06208713057443956,0.3887226210851068,0.1805902234313331,calm,calm3,calm3.mp3,0.8706102509833465,calm,calm2,calm2.mp3,0.9734432698114283
161,1696.24,1709.14,"From this we are to understand that at every moment our ancestors made the sign of the cross in one way or another, that they made it not only on the forehead, but also on the eyes, mouth, and breast.",0.30562660488316584,0.06345540676152231,0.07027519097545858,0.3493976241307769,0.21124517324907632,calm,calm3,calm3.mp3,0.827375726719461,calm,calm2,calm2.mp3,0.9734432698114283
162,1709.98,1722.88,"Hence it follows that if the first Christians were to reappear in our houses or public places and due today what they did 18 centuries ago, we should be tempted to regard them as lunatics.",0.3064680391835763,0.06095848355830167,0.06843985436688192,0.3652905652473305,0.19884305764390958,neutral,calm3,calm3.mp3,0.8465910506067807,calm,calm2,calm2.mp3,0.9734432698114283
163,1723.58,1729.36,So true it is that in the use of the sign of the cross we are directly opposed to them.,0.2942483508159561,0.06871427787836824,0.07541791105210213,0.3371861997477369,0.22443326050583656,disgust,calm3,calm3.mp3,0.8119602695846614,calm,calm2,calm2.mp3,0.9734432698114283
164,1730.0,1735.48,"They were wrong and we are right, or they were right and we are wrong.",0.34063287440635936,0.06851468986479345,0.07288527333378605,0.29764090936517623,0.2203262530298849,neutral,happy2,happy2.mp3,0.8408805240422235,joy,calm2,calm2.mp3,0.9734432698114283
165,1736.16,1749.4,"Either the one or the other, there is no medium, which is true, such as the question, it is grave, very grave, much more so than your companions and those like them think.",0.32543945123067497,0.09586064513323858,0.06919326511756704,0.2943585854639788,0.2151480530545406,neutral,happy2,happy2.mp3,0.8276160353372046,joy,calm2,calm2.mp3,0.9734432698114283
166,1750.28,1753.6,I hope to convince you of this in my succeeding letters.,0.32072277515731706,0.09960826377477328,0.0663248163408063,0.3130494901674401,0.20029465455966328,calm,happy2,happy2.mp3,0.8298639000531796,joy,calm2,calm2.mp3,0.9734432698114283
167,1754.76,1756.66,End of the first letter.,0.32385831510249247,0.10665992046771133,0.06374216154120925,0.3196038408838558,0.18613576200473106,sad,happy2,happy2.mp3,0.8377760160829046,joy,calm2,calm2.mp3,0.9734432698114283
